LT0098_13--W00021--P00001--T02280--ELMOD1.tif
29: Interphase
94: Interphase
127: Interphase
162: Artefact
152: Prometaphase
144: Prometaphase
160: Prometaphase
158: Shape3
31: Shape3
60: Shape1
174: Shape1
54: Shape1
97: MetaphaseAlignment
150: MetaphaseAlignment
198: MetaphaseAlignment
118: MetaphaseAlignment
183: MetaphaseAlignment
185: MetaphaseAlignment
LT0044_36--W00249--P00001--T01800--WEE1.tif
80: MetaphaseAlignment
9: MetaphaseAlignment
LT0094_44--W00319--P00001--T01680--TGIF.tif
78: Hole
112: Folded
117: Folded
LT0155_02--W00024--P00001--T01500--FAM38A.tif
235: Shape3
58: Prometaphase
163: Prometaphase
164: MetaphaseAlignment
325: MetaphaseAlignment
230: MetaphaseAlignment
50: MetaphaseAlignment
180: MetaphaseAlignment
87: MetaphaseAlignment
186: MetaphaseAlignment
29: MetaphaseAlignment
LT0094_01--W00319--P00001--T01110--TGIF.tif
28: Hole
149: Hole
82: SmallIrregular
7: SmallIrregular
LT0066_19--W00287--P00001--T02760--ch-TOG.tif
186: Shape3
132: Grape
169: Grape
42: Grape
139: Grape
76: Grape
109: Grape
270: Grape
15: Grape
145: Grape
119: Grape
79: Grape
170: Grape
126: Grape
LT0064_14--W00003--P00001--T00630--TPX2.tif
116: Prometaphase
44: Prometaphase
114: Prometaphase
84: Prometaphase
85: Prometaphase
86: Prometaphase
88: Prometaphase
89: Prometaphase
94: Prometaphase
LT0047_27--W00140--P00001--T02490--DNCH1.tif
16: Shape3
162: Grape
164: Shape3
80: Prometaphase
101: Prometaphase
167: MetaphaseAlignment
173: MetaphaseAlignment
50: MetaphaseAlignment
52: MetaphaseAlignment
117: MetaphaseAlignment
63: MetaphaseAlignment
61: MetaphaseAlignment
127: MetaphaseAlignment
LT0109_38--W00349--P00001--T02040--TR00290--Eg5.tif
92: Interphase
32: Prometaphase
99: Prometaphase
109: Prometaphase
115: Prometaphase
21: Prometaphase
24: Prometaphase
124: Prometaphase
125: Prometaphase
127: Prometaphase
88: Large
111: Large
40: Apoptosis
41: Apoptosis
11: Apoptosis
155: Apoptosis
141: Apoptosis
84: Shape3
28: Shape3
62: Shape3
10: Shape1
LT0043_48--W00166--P00001--T01890--OGG1.tif
337: Shape3
149: Shape3
265: Interphase
121: Artefact
69: Artefact
119: Artefact
271: MetaphaseAlignment
LT0038_01--W00245--P00001--T01350--ZADH1.tif
99: Hole
100: Hole
38: Hole
140: Hole
115: Hole
85: Hole
58: Hole
95: Hole
LT0157_04--W00005--P00001--T00480--ENSG00000175216.tif
115: Shape3
68: Shape3
93: Shape3
15: Shape3
147: Prometaphase
156: Prometaphase
60: MetaphaseAlignment
61: MetaphaseAlignment
171: MetaphaseAlignment
108: Anaphase
170: Anaphase
104: Anaphase
105: Anaphase
148: Anaphase
150: Anaphase
127: Interphase
122: Interphase
128: Interphase
161: Interphase
64: Interphase
124: Large
126: Large
56: Large
116: Shape3
LT0043_48--W00166--P00001--T02490--OGG1.tif
208: Interphase
376: Interphase
269: Interphase
101: Artefact
146: Artefact
231: Artefact
183: Artefact
365: Artefact
302: Artefact
177: Artefact
82: Artefact
23: Artefact
72: Shape3
266: Shape3
203: Shape3
44: Shape3
141: Shape3
174: Shape3
314: Shape3
283: Shape3
31: Shape3
72: Large
144: Large
27: Large
81: Metaphase
95: Metaphase
136: Anaphase
204: Anaphase
207: Anaphase
118: Anaphase
282: Anaphase
284: Anaphase
248: MetaphaseAlignment
39: MetaphaseAlignment
LT0144_01--W00166--P00001--T02010--ENSG00000179698.tif
122: Interphase
169: Interphase
107: Interphase
174: Interphase
80: Interphase
149: Interphase
59: Interphase
92: Interphase
188: Interphase
62: Interphase
LT0089_01--W00175--P00001--T02760--PIP.tif
129: Shape3
70: Shape3
7: Shape3
8: Shape3
82: Shape3
88: Shape3
61: Shape3
107: Apoptosis
101: Apoptosis
106: Apoptosis
43: Apoptosis
109: Apoptosis
14: Apoptosis
79: Apoptosis
84: Apoptosis
78: Apoptosis
120: Apoptosis
89: Apoptosis
59: Apoptosis
95: Apoptosis
93: Artefact
LT0096_33--W00255--P00001--T01110--MGC11266.tif
62: MetaphaseAlignment
LT0043_48--W00166--P00001--T01320--OGG1.tif
232: ADCCM
233: MetaphaseAlignment
110: MetaphaseAlignment
LT0093_13--W00147--P00001--T02220--SYT12.tif
40: Hole
LT0013_38--W00042--P00001--T01380--KIF14.tif
104: Shape3
202: Shape3
163: Interphase
164: Interphase
165: Interphase
170: Interphase
172: Interphase
205: Interphase
174: Interphase
173: Interphase
79: Interphase
96: Shape1
37: Shape1
201: Shape1
47: Shape1
83: Shape1
212: Shape1
53: Shape1
54: Shape1
215: Shape1
216: Shape1
182: Shape1
221: Elongated
214: Elongated
LT0109_38--W00349--P00001--T00720--TR00290--Eg5.tif
32: Interphase
34: Interphase
67: Interphase
68: Interphase
69: Interphase
70: Interphase
9: Interphase
74: Interphase
75: Interphase
12: Interphase
79: Interphase
10: Interphase
15: Interphase
28: Interphase
29: Interphase
63: Interphase
102: Prometaphase
40: Prometaphase
94: Prometaphase
48: Prometaphase
85: Prometaphase
25: Prometaphase
30: Prometaphase
LT0093_17--W00114--P00001--T02130--FLJ10036.tif
95: MetaphaseAlignment
LT0013_42--W00107--P00001--T02250--TUBB2.tif
46: Shape3
48: Shape3
51: Shape3
149: Shape3
118: Shape3
94: Shape3
69: Apoptosis
151: Apoptosis
56: Artefact
41: Artefact
96: Prometaphase
64: Prometaphase
83: Prometaphase
132: Prometaphase
71: Prometaphase
138: Prometaphase
45: Prometaphase
78: Prometaphase
115: Prometaphase
85: Prometaphase
63: Prometaphase
72: Shape1
162: Shape1
58: Shape1
LT0078_27--W00244--P00001--T02760--CP110.tif
33: Shape3
67: Shape3
132: Shape3
80: Shape3
88: Shape3
36: Shape3
LT0030_17--W00184--P00001--T01050--RGR.tif
66: SmallIrregular
134: SmallIrregular
38: SmallIrregular
104: SmallIrregular
41: SmallIrregular
170: SmallIrregular
11: SmallIrregular
148: SmallIrregular
151: SmallIrregular
95: SmallIrregular
28: ADCCM
61: ADCCM
31: ADCCM
259: SmallIrregular
LT0066_19--W00287--P00001--T01410--ch-TOG.tif
80: Apoptosis
136: Apoptosis
130: Apoptosis
176: Apoptosis
127: Apoptosis
129: Prometaphase
148: Prometaphase
70: Prometaphase
128: Grape
133: Grape
39: Grape
168: Grape
140: Grape
173: Grape
142: Grape
147: Grape
84: Grape
185: Grape
154: Grape
31: Grape
146: MetaphaseAlignment
LT0030_17--W00184--P00001--T01200--RGR.tif
212: Apoptosis
138: SmallIrregular
176: SmallIrregular
145: SmallIrregular
52: SmallIrregular
54: SmallIrregular
280: SmallIrregular
158: SmallIrregular
159: SmallIrregular
40: ADCCM
51: ADCCM
38: ADCCM
71: ADCCM
LT0043_48--W00166--P00001--T01650--OGG1.tif
136: Shape3
321: Shape3
132: Shape3
164: Shape3
150: Shape3
251: Metaphase
262: Metaphase
82: Artefact
274: ADCCM
138: ADCCM
320: MetaphaseAlignment
310: MetaphaseAlignment
LT0014_12--W00159--P00001--T01740--TFR2.tif
26: SmallIrregular
171: SmallIrregular
141: SmallIrregular
30: SmallIrregular
23: SmallIrregular
73: Folded
LT0090_33--W00383--P00001--T01770--RAD21.tif
264: ADCCM
76: ADCCM
63: ADCCM
105: MetaphaseAlignment
229: MetaphaseAlignment
86: MetaphaseAlignment
230: MetaphaseAlignment
LT0030_17--W00184--P00001--T02580--RGR.tif
261: ADCCM
71: ADCCM
80: ADCCM
275: ADCCM
116: ADCCM
251: ADCCM
255: ADCCM
LT0038_01--W00245--P00001--T02400--ZADH1.tif
102: SmallIrregular
33: UndefinedCondensed
107: UndefinedCondensed
87: SmallIrregular
18: Elongated
47: Elongated
100: Hole
136: Hole
53: Hole
23: Hole
25: Hole
92: Hole
LT0043_48--W00166--P00001--T01380--OGG1.tif
182: Shape3
119: Shape3
68: Large
130: Shape1
187: Prometaphase
15: MetaphaseAlignment
LT0027_44--W00292--P00001--T01380--CDK4.tif
11: Shape3
3: Apoptosis
9: Hole
34: Hole
67: Hole
69: Hole
73: Folded
84: Folded
93: Folded
70: Folded
28: Folded
104: UndefinedCondensed
92: UndefinedCondensed
LT0067_02--W00099--P00001--T02280--ANLN.tif
91: Shape3
12: Shape3
77: Shape3
78: Shape3
15: Shape3
49: Shape3
50: Shape3
21: Shape3
27: Shape3
94: Shape3
104: Shape1
92: Shape1
LT0046_19--W00356--P00001--T01980--RAB8A.tif
146: Shape3
32: Shape1
208: Shape1
100: Shape1
230: Shape1
198: Shape1
231: Shape1
104: Shape1
202: Shape1
75: Shape1
204: Shape1
207: Shape1
144: Shape1
245: Shape1
39: Shape1
184: Shape1
121: Shape1
282: Shape1
284: Shape1
286: Shape1
LT0043_48--W00166--P00001--T02100--OGG1.tif
205: Interphase
190: Interphase
142: Artefact
144: Grape
37: Shape3
233: Shape3
307: Shape3
118: Shape3
183: Shape3
251: Shape3
74: Large
92: Large
61: Large
70: Large
26: Metaphase
27: Metaphase
255: Shape1
LT0002_17--W00036--P00001--T01200--CDC14A.tif
64: SmallIrregular
85: SmallIrregular
56: Folded
62: Hole
LT0155_02--W00024--P00001--T02250--FAM38A.tif
59: Prometaphase
37: Prometaphase
78: Prometaphase
356: MetaphaseAlignment
174: MetaphaseAlignment
383: MetaphaseAlignment
LT0023_04--W00005--P00001--T01470--MYST1.tif
126: Shape3
135: Shape3
99: MetaphaseAlignment
LT0043_48--W00166--P00001--T02190--OGG1.tif
188: Interphase
206: Interphase
191: Interphase
144: Artefact
210: Artefact
234: Artefact
61: Artefact
342: Apoptosis
33: Shape3
155: Shape3
185: Shape3
75: Shape3
89: MetaphaseAlignment
LT0013_42--W00107--P00001--T00660--TUBB2.tif
21: Metaphase
88: Shape1
64: Prometaphase
33: Prometaphase
42: Prometaphase
54: Prometaphase
31: Prometaphase
49: MetaphaseAlignment
89: Apoptosis
66: Apoptosis
47: Apoptosis
84: Apoptosis
55: Apoptosis
LT0043_48--W00166--P00001--T01530--OGG1.tif
80: Interphase
191: Interphase
12: Interphase
271: Interphase
112: Artefact
131: Artefact
239: Artefact
40: Large
268: Metaphase
230: Anaphase
223: Anaphase
141: MetaphaseAlignment
173: MetaphaseAlignment
LT0027_44--W00292--P00001--T01920--CDK4.tif
38: Artefact
14: Shape3
107: SmallIrregular
95: SmallIrregular
18: UndefinedCondensed
68: UndefinedCondensed
45: UndefinedCondensed
126: UndefinedCondensed
69: Hole
87: Hole
40: Elongated
82: Elongated
LT0094_01--W00319--P00001--T01350--TGIF.tif
74: Hole
78: Hole
8: SmallIrregular
32: Elongated
LT0090_33--W00383--P00001--T02730--RAD21.tif
162: ADCCM
259: ADCCM
165: ADCCM
198: ADCCM
263: ADCCM
264: ADCCM
28: ADCCM
171: ADCCM
173: ADCCM
176: ADCCM
168: ADCCM
181: ADCCM
250: ADCCM
184: ADCCM
57: ADCCM
186: ADCCM
159: ADCCM
188: ADCCM
157: ADCCM
254: ADCCM
287: ADCCM
200: MetaphaseAlignment
258: MetaphaseAlignment
277: MetaphaseAlignment
174: MetaphaseAlignment
285: MetaphaseAlignment
LT0048_14--W00335--P00001--T01650--PLK1.tif
96: Apoptosis
230: Apoptosis
140: Apoptosis
145: Apoptosis
22: Apoptosis
88: Apoptosis
222: Apoptosis
241: Artefact
20: Artefact
207: Artefact
160: Prometaphase
32: Prometaphase
66: Prometaphase
67: Prometaphase
164: Prometaphase
167: Prometaphase
156: Prometaphase
42: Prometaphase
44: Prometaphase
45: Prometaphase
142: Prometaphase
13: Prometaphase
80: Prometaphase
146: Prometaphase
147: Prometaphase
57: Prometaphase
91: Prometaphase
28: Prometaphase
29: Prometaphase
LT0138_03--W00127--P00001--T01290--ENSG00000116641.tif
17: Hole
55: Hole
50: Folded
43: Folded
102: Elongated
LT0132_31--W00053--P00001--T02220--ENSG00000123416.tif
108: Shape3
14: Shape3
110: Shape3
23: Shape3
LT0038_01--W00245--P00001--T01170--ZADH1.tif
96: Hole
34: Hole
35: Hole
134: Hole
103: Hole
LT0023_04--W00005--P00001--T00210--MYST1.tif
48: Prometaphase
LT0027_44--W00292--P00001--T02610--CDK4.tif
64: Shape3
169: Shape3
67: Shape3
19: Shape3
120: Large
128: SmallIrregular
94: SmallIrregular
24: UndefinedCondensed
32: Hole
81: Hole
109: Elongated
102: Elongated
LT0027_44--W00292--P00001--T02730--CDK4.tif
64: Shape3
137: Shape3
62: Shape3
169: Shape3
173: Interphase
32: Hole
48: UndefinedCondensed
61: UndefinedCondensed
LT0089_01--W00175--P00001--T02100--PIP.tif
6: Shape3
72: Shape3
106: Shape3
109: Shape3
115: Shape3
86: Shape3
65: Apoptosis
74: Apoptosis
38: Apoptosis
103: Apoptosis
51: Shape1
80: Artefact
43: Artefact
59: Artefact
LT0066_19--W00287--P00001--T02220--ch-TOG.tif
283: Shape3
101: Shape3
154: Apoptosis
256: Grape
129: Grape
163: Grape
100: Grape
156: Grape
140: Grape
146: Grape
209: Grape
242: Grape
115: Grape
148: Grape
181: Grape
250: Grape
188: Grape
61: Grape
LT0023_04--W00005--P00001--T02130--MYST1.tif
161: Shape3
13: Shape3
50: Shape3
148: Shape3
153: Shape3
89: ADCCM
LT0043_48--W00166--P00001--T01290--OGG1.tif
162: Interphase
256: Shape3
137: Grape
171: Shape3
89: Large
55: Large
77: Large
102: Large
39: Large
24: Metaphase
42: Metaphase
50: Metaphase
181: Metaphase
74: Shape1
247: Shape1
231: Shape1
199: Shape1
163: Anaphase
167: Anaphase
106: MetaphaseAlignment
222: MetaphaseAlignment
LT0094_04--W00319--P00001--T01950--TGIF.tif
232: Shape3
129: Shape3
227: SmallIrregular
211: SmallIrregular
159: SmallIrregular
LT0013_38--W00042--P00001--T02820--KIF14.tif
321: Shape3
164: Shape3
38: Shape3
39: Shape3
330: Shape3
205: Shape3
147: Shape3
215: Shape3
228: Shape3
58: Shape3
40: Large
18: Large
308: Large
161: Shape1
226: Shape1
67: Shape1
134: Shape1
232: Shape1
329: Shape1
110: Shape1
61: Shape1
35: Shape1
340: Shape1
213: Shape1
52: Shape1
154: Shape1
315: Shape1
29: Shape1
318: Shape1
LT0094_01--W00319--P00001--T02520--TGIF.tif
76: Apoptosis
78: Apoptosis
134: Apoptosis
72: Hole
66: Hole
139: Hole
20: Hole
95: Hole
99: SmallIrregular
110: SmallIrregular
LT0096_33--W00255--P00001--T01440--MGC11266.tif
41: MetaphaseAlignment
LT0109_38--W00349--P00001--T02610--TR00290--Eg5.tif
133: Interphase
9: Interphase
10: Interphase
77: Interphase
14: Interphase
143: Interphase
19: Interphase
138: Interphase
88: Interphase
90: Interphase
92: Interphase
74: Interphase
146: Shape1
20: Prometaphase
61: Prometaphase
57: Apoptosis
76: Apoptosis
63: Apoptosis
LT0027_44--W00292--P00001--T02820--CDK4.tif
167: Shape3
26: Apoptosis
52: Apoptosis
80: Large
169: Metaphase
90: Hole
203: Anaphase
260: Anaphase
255: Anaphase
191: Anaphase
LT0002_17--W00036--P00001--T00960--CDC14A.tif
40: Artefact
54: Artefact
46: Folded
31: Hole
LT0098_13--W00021--P00001--T00780--ELMOD1.tif
99: Shape3
67: Shape3
46: Shape3
47: Shape3
LT0096_33--W00255--P00001--T01530--MGC11266.tif
136: MetaphaseAlignment
LT0030_17--W00184--P00001--T01350--RGR.tif
209: SmallIrregular
221: SmallIrregular
207: SmallIrregular
40: ADCCM
86: ADCCM
45: ADCCM
46: ADCCM
LT0094_44--W00319--P00001--T02190--TGIF.tif
91: Hole
53: SmallIrregular
6: SmallIrregular
7: SmallIrregular
LT0138_03--W00127--P00001--T00900--ENSG00000116641.tif
70: Apoptosis
21: Hole
12: Folded
19: Folded
92: Folded
LT0100_03--W00093--P00001--T01650--NKX6-2.tif
134: Interphase
116: Interphase
94: Interphase
223: Interphase
211: Apoptosis
299: Apoptosis
143: Apoptosis
316: Shape3
330: Shape3
125: Anaphase
130: Anaphase
143: Apoptosis
228: Shape3
114: Interphase
120: Interphase
42: Interphase
44: Interphase
316: Interphase
281: Interphase
238: Shape3
195: Interphase
72: Shape3
77: Shape3
144: Shape3
131: Shape3
83: Shape1
84: Shape1
75: Interphase
218: Shape1
312: Shape3
223: Interphase
252: Interphase
249: Interphase
LT0100_03--W00093--P00001--T02490--NKX6-2.tif
161: Apoptosis
155: Apoptosis
81: Anaphase
89: Anaphase
66: Interphase
344: Apoptosis
332: Shape3
103: Anaphase
109: Anaphase
171: Interphase
281: Large
150: Apoptosis
100: UndefinedCondensed
182: Apoptosis
148: Interphase
390: Apoptosis
354: Apoptosis
363: Apoptosis
369: Apoptosis
288: Apoptosis
227: Shape3
27: Shape3
45: Interphase
76: Shape3
101: Shape3
159: Artefact
279: Shape1
209: Artefact
LT0100_03--W00093--P00001--T01080--NKX6-2.tif
65: Interphase
228: Interphase
48: Interphase
242: Interphase
23: Interphase
92: Interphase
113: Artefact
157: Apoptosis
100: Shape3
165: Shape3
40: Shape3
137: Shape3
171: Shape3
109: Shape3
53: Shape3
52: ADCCM
114: Large
115: Large
19: Shape1
55: Shape1
30: Elongated
42: Anaphase
50: Anaphase
173: Interphase
182: Interphase
262: Interphase
165: Shape3
239: Interphase
22: Metaphase
231: Shape3
113: Artefact
103: Interphase
199: Shape3
100: Shape3
55: Shape1
LT0094_04--W00319--P00001--T01800--TGIF.tif
225: Shape3
96: Hole
117: Hole
137: Prometaphase
223: SmallIrregular
LT0094_01--W00319--P00001--T01770--TGIF.tif
177: Hole
115: Hole
101: Hole
93: SmallIrregular
15: SmallIrregular
76: UndefinedCondensed
LT0002_17--W00036--P00001--T00810--CDC14A.tif
81: Hole
43: Hole
73: Hole
33: Folded
27: Folded
29: Folded
14: Folded
LT0066_23--W00163--P00001--T01500--HCFC1.tif
109: Shape3
119: Shape1
LT0067_02--W00099--P00001--T00540--ANLN.tif
68: Shape1
102: Shape1
47: Shape1
51: Shape1
87: Shape1
25: Shape1
79: Shape1
7: MetaphaseAlignment
LT0039_45--W00136--P00001--T01830--MAPKAPK5.tif
152: SmallIrregular
159: SmallIrregular
87: SmallIrregular
LT0048_14--W00335--P00001--T00840--PLK1.tif
64: Metaphase
168: Metaphase
60: Metaphase
175: Artefact
129: Prometaphase
132: Prometaphase
6: Prometaphase
7: Prometaphase
138: Prometaphase
11: Prometaphase
17: Prometaphase
18: Prometaphase
24: Prometaphase
154: Prometaphase
28: Prometaphase
31: Prometaphase
160: Prometaphase
40: Prometaphase
42: Prometaphase
44: Prometaphase
181: Prometaphase
58: Prometaphase
70: Prometaphase
77: Prometaphase
207: Prometaphase
98: Prometaphase
119: Prometaphase
32: Apoptosis
81: Apoptosis
112: Apoptosis
145: Apoptosis
150: Apoptosis
221: Apoptosis
LT0023_04--W00005--P00001--T01500--MYST1.tif
137: Shape3
139: Shape3
126: Shape3
101: MetaphaseAlignment
LT0043_48--W00166--P00001--T01620--OGG1.tif
72: Interphase
169: Interphase
110: Interphase
146: Interphase
115: Interphase
85: Interphase
119: Interphase
213: Interphase
100: Artefact
108: Artefact
325: Prometaphase
162: Shape3
111: Shape3
149: Shape3
239: Shape3
194: Shape1
211: Shape1
272: MetaphaseAlignment
42: MetaphaseAlignment
LT0042_10--W00144--P00001--T02610--POLG.tif
177: Shape3
76: Shape3
157: Shape3
166: Shape3
15: Shape3
LT0017_19--W00365--P00001--T02460--KIF20A.tif
35: Shape3
69: Shape3
71: Shape3
114: Shape3
110: Shape3
47: Shape3
50: Shape3
3: Shape1
70: Shape1
75: Shape1
76: Shape1
80: Shape1
17: Shape1
107: Shape1
120: UndefinedCondensed
98: UndefinedCondensed
LT0013_42--W00107--P00001--T00810--TUBB2.tif
81: Artefact
86: Artefact
33: Prometaphase
42: Prometaphase
34: Prometaphase
31: Prometaphase
100: Apoptosis
109: Apoptosis
89: Apoptosis
59: Apoptosis
93: Apoptosis
94: Apoptosis
40: Shape3
45: Shape3
106: Metaphase
96: Shape1
121: Shape1
28: Shape1
151: Shape1
32: MetaphaseAlignment
38: MetaphaseAlignment
LT0144_01--W00166--P00001--T01470--ENSG00000179698.tif
89: Interphase
122: Interphase
151: Interphase
LT0064_14--W00003--P00001--T00780--TPX2.tif
35: Prometaphase
42: Prometaphase
47: Prometaphase
16: Prometaphase
113: Prometaphase
83: Prometaphase
87: Prometaphase
88: Prometaphase
89: Prometaphase
95: Prometaphase
LT0038_01--W00245--P00001--T02130--ZADH1.tif
43: Apoptosis
126: Apoptosis
134: Hole
74: Hole
17: Hole
55: Hole
89: Hole
27: Hole
34: UndefinedCondensed
82: Elongated
46: Elongated
115: Metaphase
LT0094_01--W00319--P00001--T00990--TGIF.tif
120: SmallIrregular
106: SmallIrregular
108: SmallIrregular
LT0084_46--W00003--P00001--T02370--C10orf3.tif
162: Shape3
67: Shape3
49: Grape
145: Shape3
130: Shape3
158: Shape3
77: Shape3
48: Shape3
81: Shape3
50: Shape3
115: Shape3
20: Shape3
149: Shape3
214: Shape3
57: Shape3
126: Shape3
LT0027_44--W00030--P00001--T02190--ECT2.tif
98: Shape3
35: Shape3
102: Shape3
92: Shape3
47: Shape3
114: Shape3
56: Shape3
89: Shape3
123: Shape3
60: Shape3
48: Shape3
93: Artefact
82: MetaphaseAlignment
44: MetaphaseAlignment
LT0038_08--W00250--P00001--T02370--BUB1B.tif
88: Shape3
155: MetaphaseAlignment
LT0047_27--W00140--P00001--T02010--DNCH1.tif
160: Shape3
30: Shape3
129: Interphase
166: Interphase
168: Interphase
171: Interphase
47: Interphase
176: Interphase
177: Interphase
53: Interphase
154: Interphase
26: Interphase
155: Interphase
29: Interphase
127: Interphase
152: Shape1
57: Shape1
82: Shape1
165: Shape1
96: Prometaphase
170: Prometaphase
164: Prometaphase
112: MetaphaseAlignment
163: MetaphaseAlignment
142: MetaphaseAlignment
6: MetaphaseAlignment
LT0030_17--W00184--P00001--T01470--RGR.tif
244: Hole
263: Hole
44: ADCCM
54: ADCCM
76: SmallIrregular
174: SmallIrregular
198: SmallIrregular
55: SmallIrregular
LT0023_04--W00005--P00001--T00870--MYST1.tif
167: Metaphase
105: Shape1
76: Shape1
33: Shape1
44: Shape1
177: ADCCM
96: Interphase
98: Interphase
71: Interphase
40: Interphase
113: Interphase
87: Interphase
LT0043_48--W00166--P00001--T01680--OGG1.tif
145: Shape3
149: Shape3
274: ADCCM
327: ADCCM
310: MetaphaseAlignment
LT0065_04--W00020--P00001--T01440--CDCA8.tif
130: Large
72: Shape3
107: Shape1
117: Shape1
109: Shape1
45: Shape1
LT0017_19--W00365--P00001--T02760--KIF20A.tif
66: Shape3
131: Shape3
132: Shape3
7: Shape3
43: Shape3
15: Shape3
116: Shape3
111: Shape3
30: Shape3
3: Shape1
75: Shape1
102: Shape1
LT0094_01--W00319--P00001--T01050--TGIF.tif
76: Hole
68: Hole
118: Hole
72: SmallIrregular
89: SmallIrregular
147: SmallIrregular
LT0155_02--W00024--P00001--T02580--FAM38A.tif
96: Interphase
192: Interphase
100: Interphase
295: Interphase
301: Interphase
400: Interphase
177: Interphase
307: Interphase
182: Interphase
280: Interphase
281: Interphase
124: Interphase
349: Interphase
318: Interphase
312: Interphase
19: Prometaphase
49: Prometaphase
42: Prometaphase
83: Prometaphase
225: Grape
288: Apoptosis
164: Apoptosis
328: Metaphase
345: Shape1
331: Shape1
261: Shape1
65: MetaphaseAlignment
66: MetaphaseAlignment
255: MetaphaseAlignment
LT0132_31--W00053--P00001--T01080--ENSG00000123416.tif
48: Prometaphase
42: Prometaphase
54: Prometaphase
62: MetaphaseAlignment
94: MetaphaseAlignment
LT0067_02--W00099--P00001--T02730--ANLN.tif
73: Shape3
10: Shape3
75: Shape3
14: Shape3
18: Shape3
83: Shape3
21: Shape3
55: Shape3
27: Shape3
30: Artefact
LT0013_42--W00107--P00001--T01140--TUBB2.tif
78: Artefact
